Order_ID,Month,Order_Date,Customer_ID,Product,Category,Unit_Price,Quantity,Revenue Before Discount,Discount,Discount Amount,Total_Sales,Payment_Mode,City,Sales_Channel,,,,,
1198,May-2024,11-05-2024,C507,Desk Lamp,Furniture,"1,739",3,"5,217",0,0,"5,217",Credit Card,Chennai,Offline,,,,,
1199,January-2024,13-01-2024,C986,Printer,Electronics,"8,119",1,"8,119",10,811.9,"7,307",Cash,Kolkata,Offline,,,,,
1200,April-2024,08-04-2024,C447,Headphones,Electronics,"2,532",4,"10,128",10,1012.8,"9,115",Debit Card,Mumbai,Offline,,,,,
1201,January-2024,21-01-2024,C540,Notebook,Stationery,"1,488",2,"2,976",10,297.6,"2,678",Debit Card,Mumbai,Online,,,,,
1202,March-2024,24-03-2024,C776,Keyboard,Electronics,755,4,"3,020",15,453,"2,567",Credit Card,Ahmedabad,Offline,,,,,
1203,April-2024,24-04-2024,C143,Printer,Electronics,"9,518",4,"38,072",10,3807.2,"34,264",UPI,Mumbai,Offline,,,,,
1204,April-2024,03-04-2024,C625,Headphones,Electronics,"4,402",1,"4,402",5,220.1,"4,181",Cash,Delhi,Online,,,,,
1205,January-2024,18-01-2024,C341,Printer,Electronics,"8,483",4,"33,932",0,0,"33,932",Credit Card,Ahmedabad,Offline,,,,,
1206,April-2024,05-04-2024,C554,Smartphone,Electronics,"30,350",2,"60,700",10,6070,"54,630",Cash,Pune,Offline,,,,,
1207,March-2024,04-03-2024,C216,Laptop,Electronics,"56,013",2,"1,12,026",15,16803.9,"95,222",Cash,Mumbai,Offline,,,,,
1208,March-2024,07-03-2024,C820,Office Chair,Furniture,"5,878",5,"29,390",10,2939,"26,451",Cash,Hyderabad,Online,,,,,
1209,February-2024,04-02-2024,C973,Smartphone,Electronics,"29,851",2,"59,702",15,8955.3,"50,746",UPI,Pune,Offline,,,,,
1210,January-2024,17-01-2024,C663,Desk Lamp,Furniture,989,3,"2,967",5,148.35,"2,818",Credit Card,Pune,Online,,,,,
1211,February-2024,01-02-2024,C305,Headphones,Electronics,"1,469",4,"5,876",0,0,"5,876",Debit Card,Pune,Offline,,,,,
1212,May-2024,21-05-2024,C232,Notebook,Stationery,"1,741",1,"1,741",0,0,"1,741",Debit Card,Kolkata,Offline,,,,,
1213,May-2024,14-05-2024,C520,Tablet,Electronics,"21,372",5,"1,06,860",0,0,"1,06,860",Credit Card,Pune,Online,,,,,
1214,April-2024,25-04-2024,C577,Desk Lamp,Furniture,"1,211",2,"2,422",5,121.1,"2,300",Credit Card,Kolkata,Online,,,,,
1215,February-2024,01-02-2024,C630,Headphones,Electronics,"1,745",2,"3,490",5,174.5,"3,315",Debit Card,Hyderabad,Offline,,,,,
1216,May-2024,12-05-2024,C390,Smartphone,Electronics,"29,026",2,"58,052",10,5805.2,"52,246",Credit Card,Chennai,Online,,,,,
1217,May-2024,08-05-2024,C756,Headphones,Electronics,"2,924",5,"14,620",5,731,"13,889",Credit Card,Pune,Online,,,,,
1218,January-2024,08-01-2024,C183,Laptop,Electronics,"56,885",5,"2,84,425",10,28442.5,"2,55,982",Credit Card,Kolkata,Online,,,,,
1219,May-2024,07-05-2024,C742,Desk Lamp,Furniture,986,3,"2,958",15,443.7,"2,514",Credit Card,Kolkata,Offline,,,,,
1220,April-2024,26-04-2024,C174,Laptop,Electronics,"53,647",4,"2,14,588",15,32188.2,"1,82,399",Cash,Ahmedabad,Online,,,,,
1221,March-2024,28-03-2024,C721,Headphones,Electronics,"1,780",3,"5,340",10,534,"4,806",Cash,Bangalore,Offline,,,,,
1222,May-2024,11-05-2024,C675,Smartphone,Electronics,"29,307",2,"58,614",15,8792.1,"49,821",UPI,Chennai,Offline,,,,,
1223,March-2024,04-03-2024,C244,Smartphone,Electronics,"28,207",3,"84,621",15,12693.15,"71,927",Cash,Hyderabad,Online,,,,,
1224,March-2024,24-03-2024,C691,Printer,Electronics,"7,777",2,"15,554",15,2333.1,"13,220",Cash,Ahmedabad,Offline,,,,,
1225,May-2024,07-05-2024,C123,Smartphone,Electronics,"31,871",4,"1,27,484",15,19122.6,"1,08,361",Credit Card,Hyderabad,Offline,,,,,
1226,January-2024,13-01-2024,C151,Keyboard,Electronics,"1,527",5,"7,635",15,1145.25,"6,489",Debit Card,Delhi,Online,,,,,
1227,April-2024,20-04-2024,C237,Keyboard,Electronics,"2,479",3,"7,437",15,1115.55,"6,321",Debit Card,Delhi,Offline,,,,,
1228,January-2024,14-01-2024,C683,Desk Lamp,Furniture,597,3,"1,791",10,179.1,"1,611",UPI,Kolkata,Offline,,,,,
1229,May-2024,20-05-2024,C386,Notebook,Stationery,906,5,"4,530",0,0,"4,530",Credit Card,Mumbai,Offline,,,,,
1230,April-2024,05-04-2024,C913,Printer,Electronics,"9,284",3,"27,852",5,1392.6,"26,459",Credit Card,Kolkata,Online,,,,,
1231,January-2024,12-01-2024,C139,Headphones,Electronics,"3,422",3,"10,266",15,1539.9,"8,726",Cash,Bangalore,Online,,,,,
1232,March-2024,24-03-2024,C727,Printer,Electronics,"7,665",4,"30,660",10,3066,"27,594",Debit Card,Ahmedabad,Offline,,,,,
1233,May-2024,01-05-2024,C935,Laptop,Electronics,"54,508",3,"1,63,524",0,0,"1,63,524",Cash,Chennai,Online,,,,,
1234,June-2024,01-06-2024,C585,Keyboard,Electronics,"3,461",5,"17,305",5,865.25,"16,439",UPI,Ahmedabad,Online,,,,,
1235,May-2024,14-05-2024,C744,Notebook,Stationery,"1,292",4,"5,168",5,258.4,"4,909",Credit Card,Delhi,Online,,,,,
1236,February-2024,18-02-2024,C119,Office Chair,Furniture,"6,284",4,"25,136",5,1256.8,"23,879",Cash,Hyderabad,Offline,,,,,
1237,May-2024,08-05-2024,C893,Notebook,Stationery,"1,890",4,"7,560",0,0,"7,560",Credit Card,Hyderabad,Offline,,,,,
1238,June-2024,18-06-2024,C589,Desk Lamp,Furniture,"1,343",3,"4,029",5,201.45,"3,827",Cash,Pune,Offline,,,,,
1239,June-2024,22-06-2024,C890,Keyboard,Electronics,"1,998",4,"7,992",5,399.6,"7,592",Credit Card,Chennai,Offline,,,,,
1240,February-2024,27-02-2024,C404,Keyboard,Electronics,"2,387",2,"4,774",15,716.1,"4,057",Debit Card,Ahmedabad,Offline,,,,,
1241,May-2024,23-05-2024,C914,Keyboard,Electronics,678,1,678,15,101.7,576,Cash,Pune,Online,,,,,
1242,March-2024,15-03-2024,C143,Keyboard,Electronics,"3,412",1,"3,412",10,341.2,"3,070",Cash,Chennai,Offline,,,,,
1243,February-2024,24-02-2024,C306,Desk Lamp,Furniture,910,5,"4,550",10,455,"4,095",Credit Card,Mumbai,Online,,,,,
1244,March-2024,03-03-2024,C151,Desk Lamp,Furniture,724,2,"1,448",0,0,"1,448",UPI,Kolkata,Offline,,,,,
1245,April-2024,30-04-2024,C202,Headphones,Electronics,521,5,"2,605",5,130.25,"2,474",Cash,Ahmedabad,Offline,,,,,
1246,June-2024,15-06-2024,C304,Keyboard,Electronics,815,3,"2,445",0,0,"2,445",UPI,Hyderabad,Online,,,,,
1247,February-2024,14-02-2024,C527,Headphones,Electronics,"4,325",1,"4,325",15,648.75,"3,676",Cash,Bangalore,Offline,,,,,
1248,January-2024,10-01-2024,C109,Keyboard,Electronics,"1,826",5,"9,130",0,0,"9,130",Debit Card,Chennai,Offline,,,,,
1249,June-2024,13-06-2024,C656,Desk Lamp,Furniture,"1,823",2,"3,646",15,546.9,"3,099",Debit Card,Hyderabad,Online,,,,,
1250,March-2024,25-03-2024,C266,Office Chair,Furniture,"7,655",3,"22,965",5,1148.25,"21,816",UPI,Pune,Offline,,,,,
1251,May-2024,25-05-2024,C790,Monitor,Electronics,"10,718",5,"53,590",15,8038.5,"45,551",Cash,Pune,Online,,,,,
1252,April-2024,12-04-2024,C785,Smartphone,Electronics,"28,756",2,"57,512",15,8626.8,"48,885",Debit Card,Hyderabad,Online,,,,,
1253,March-2024,07-03-2024,C492,Monitor,Electronics,"11,829",3,"35,487",10,3548.7,"31,938",Debit Card,Delhi,Offline,,,,,
1254,June-2024,16-06-2024,C468,Monitor,Electronics,"10,254",1,"10,254",15,1538.1,"8,715",Debit Card,Bangalore,Offline,,,,,
1255,June-2024,24-06-2024,C614,Keyboard,Electronics,"2,327",1,"2,327",10,232.7,"2,094",Debit Card,Hyderabad,Online,,,,,
1256,February-2024,04-02-2024,C589,Headphones,Electronics,"2,363",5,"11,815",10,1181.5,"10,633",Cash,Ahmedabad,Online,,,,,
1257,March-2024,04-03-2024,C796,Notebook,Stationery,"1,696",1,"1,696",15,254.4,"1,441",Debit Card,Mumbai,Online,,,,,
1258,January-2024,16-01-2024,C948,Desk Lamp,Furniture,"3,498",5,"17,490",5,874.5,"16,615",Credit Card,Bangalore,Offline,,,,,
1259,May-2024,13-05-2024,C552,Smartphone,Electronics,"30,786",2,"61,572",15,9235.8,"52,336",UPI,Ahmedabad,Online,,,,,
1260,April-2024,26-04-2024,C235,Desk Lamp,Furniture,"1,501",4,"6,004",0,0,"6,004",Cash,Chennai,Online,,,,,
1261,April-2024,11-04-2024,C360,Laptop,Electronics,"56,054",2,"1,12,108",0,0,"1,12,108",UPI,Kolkata,Offline,,,,,
1262,June-2024,28-06-2024,C165,Desk Lamp,Furniture,46,1,46,15,6.9,39,UPI,Chennai,Offline,,,,,
1263,February-2024,16-02-2024,C887,Headphones,Electronics,"3,636",4,"14,544",10,1454.4,"13,089",Cash,Ahmedabad,Offline,,,,,
1264,April-2024,06-04-2024,C182,Desk Lamp,Furniture,344,3,"1,032",0,0,"1,032",Credit Card,Kolkata,Online,,,,,
1265,February-2024,27-02-2024,C954,Laptop,Electronics,"56,097",1,"56,097",10,5609.7,"50,487",Cash,Kolkata,Offline,,,,,
1266,February-2024,28-02-2024,C353,Office Chair,Furniture,"6,417",2,"12,834",10,1283.4,"11,550",Credit Card,Mumbai,Online,,,,,
1267,June-2024,18-06-2024,C529,Notebook,Stationery,"1,257",1,"1,257",5,62.85,"1,194",Credit Card,Mumbai,Online,,,,,
1268,June-2024,01-06-2024,C134,Office Chair,Furniture,"7,448",1,"7,448",5,372.4,"7,075",UPI,Kolkata,Offline,,,,,
1269,February-2024,29-02-2024,C652,Monitor,Electronics,"13,089",1,"13,089",5,654.45,"12,434",Debit Card,Hyderabad,Offline,,,,,
1270,May-2024,27-05-2024,C712,Printer,Electronics,"7,970",3,"23,910",5,1195.5,"22,714",Credit Card,Kolkata,Offline,,,,,
1271,March-2024,11-03-2024,C162,Desk Lamp,Furniture,"3,685",5,"18,425",5,921.25,"17,503",Cash,Ahmedabad,Online,,,,,
1272,March-2024,29-03-2024,C758,Tablet,Electronics,"21,218",5,"1,06,090",10,10609,"95,481",Cash,Kolkata,Online,,,,,
1273,March-2024,17-03-2024,C485,Headphones,Electronics,"3,590",5,"17,950",15,2692.5,"15,257",Credit Card,Hyderabad,Offline,,,,,
1274,February-2024,06-02-2024,C925,Office Chair,Furniture,"8,746",1,"8,746",15,1311.9,"7,434",Cash,Bangalore,Offline,,,,,
1275,March-2024,03-03-2024,C361,Monitor,Electronics,"11,352",1,"11,352",15,1702.8,"9,649",Debit Card,Mumbai,Online,,,,,
1276,January-2024,14-01-2024,C374,Tablet,Electronics,"20,759",5,"1,03,795",0,0,"1,03,795",UPI,Hyderabad,Online,,,,,
1277,May-2024,02-05-2024,C313,Printer,Electronics,"8,241",1,"8,241",5,412.05,"7,828",Credit Card,Mumbai,Offline,,,,,
1278,March-2024,03-03-2024,C812,Notebook,Stationery,"1,002",2,"2,004",15,300.6,"1,703",Credit Card,Pune,Offline,,,,,
1279,April-2024,07-04-2024,C577,Desk Lamp,Furniture,"2,457",3,"7,371",10,737.1,"6,633",Debit Card,Pune,Offline,,,,,
1280,April-2024,29-04-2024,C200,Office Chair,Furniture,"8,119",3,"24,357",5,1217.85,"23,139",Debit Card,Pune,Offline,,,,,
1281,January-2024,12-01-2024,C676,Monitor,Electronics,"13,036",2,"26,072",0,0,"26,072",Debit Card,Kolkata,Offline,,,,,
1282,February-2024,09-02-2024,C300,Printer,Electronics,"7,942",4,"31,768",5,1588.4,"30,179",Cash,Pune,Offline,,,,,
1283,May-2024,05-05-2024,C840,Office Chair,Furniture,"6,887",2,"13,774",10,1377.4,"12,396",Credit Card,Bangalore,Offline,,,,,
1284,February-2024,17-02-2024,C655,Laptop,Electronics,"55,146",1,"55,146",0,0,"55,146",UPI,Delhi,Offline,,,,,
1285,February-2024,05-02-2024,C962,Monitor,Electronics,"10,278",2,"20,556",0,0,"20,556",Credit Card,Ahmedabad,Offline,,,,,
1286,January-2024,16-01-2024,C732,Notebook,Stationery,"1,858",4,"7,432",15,1114.8,"6,317",UPI,Delhi,Offline,,,,,
1287,January-2024,04-01-2024,C117,Desk Lamp,Furniture,"2,758",3,"8,274",10,827.4,"7,446",UPI,Kolkata,Online,,,,,
1288,January-2024,28-01-2024,C198,Desk Lamp,Furniture,409,2,818,5,40.9,777,Debit Card,Pune,Offline,,,,,
1289,April-2024,11-04-2024,C180,Printer,Electronics,"10,929",4,"43,716",15,6557.4,"37,158",Credit Card,Hyderabad,Offline,,,,,
1290,June-2024,24-06-2024,C947,Smartphone,Electronics,"30,677",1,"30,677",0,0,"30,677",Cash,Kolkata,Offline,,,,,
1291,May-2024,21-05-2024,C587,Laptop,Electronics,"55,608",1,"55,608",5,2780.4,"52,827",UPI,Ahmedabad,Offline,,,,,
1292,June-2024,14-06-2024,C903,Printer,Electronics,"9,317",1,"9,317",0,0,"9,317",Credit Card,Hyderabad,Offline,,,,,
1293,March-2024,10-03-2024,C147,Smartphone,Electronics,"30,803",3,"92,409",0,0,"92,409",Credit Card,Pune,Online,,,,,
1294,February-2024,23-02-2024,C701,Headphones,Electronics,"3,581",4,"14,324",0,0,"14,324",Debit Card,Bangalore,Online,,,,,
1295,May-2024,25-05-2024,C954,Tablet,Electronics,"20,773",5,"1,03,865",10,10386.5,"93,478",Cash,Bangalore,Online,,,,,
1296,May-2024,08-05-2024,C863,Printer,Electronics,"7,219",1,"7,219",15,1082.85,"6,136",Credit Card,Mumbai,Offline,,,,,
1297,June-2024,03-06-2024,C887,Notebook,Stationery,"2,031",5,"10,155",15,1523.25,"8,631",Debit Card,Delhi,Offline,,,,,
1298,April-2024,25-04-2024,C602,Monitor,Electronics,"11,457",5,"57,285",15,8592.75,"48,692",Cash,Bangalore,Offline,,,,,
1299,January-2024,22-01-2024,C890,Notebook,Stationery,-671,2,"-1,342",0,0,"-1,342",UPI,Chennai,Online,,,,,
1300,April-2024,07-04-2024,C828,Headphones,Electronics,"3,529",4,"14,116",10,1411.6,"12,704",Debit Card,Mumbai,Online,,,,,
1301,January-2024,02-01-2024,C415,Office Chair,Furniture,"6,474",3,"19,422",0,0,"19,422",Credit Card,Mumbai,Online,,,,,
1302,April-2024,20-04-2024,C559,Desk Lamp,Furniture,"2,072",5,"10,360",15,1554,"8,806",UPI,Delhi,Online,,,,,
1303,March-2024,31-03-2024,C667,Smartphone,Electronics,"30,445",5,"1,52,225",10,15222.5,"1,37,002",Cash,Delhi,Offline,,,,,
1304,April-2024,15-04-2024,C497,Smartphone,Electronics,"30,968",5,"1,54,840",5,7742,"1,47,098",Credit Card,Kolkata,Online,,,,,
1305,February-2024,05-02-2024,C375,Keyboard,Electronics,599,4,"2,396",5,119.8,"2,276",UPI,Bangalore,Offline,,,,,
1306,March-2024,11-03-2024,C531,Keyboard,Electronics,"1,483",1,"1,483",10,148.3,"1,334",Debit Card,Hyderabad,Offline,,,,,
1307,June-2024,01-06-2024,C731,Monitor,Electronics,"11,875",1,"11,875",5,593.75,"11,281",Debit Card,Delhi,Offline,,,,,
1308,March-2024,26-03-2024,C961,Notebook,Stationery,-324,3,-972,15,-145.8,-826,Debit Card,Kolkata,Online,,,,,
1309,March-2024,17-03-2024,C428,Notebook,Stationery,"2,000",2,"4,000",15,600,"3,400",Debit Card,Bangalore,Offline,,,,,
1310,March-2024,22-03-2024,C398,Office Chair,Furniture,"8,963",5,"44,815",5,2240.75,"42,574",Debit Card,Kolkata,Offline,,,,,
1311,April-2024,10-04-2024,C473,Smartphone,Electronics,"31,817",5,"1,59,085",5,7954.25,"1,51,130",Credit Card,Delhi,Offline,,,,,
1312,February-2024,23-02-2024,C548,Keyboard,Electronics,"2,904",1,"2,904",15,435.6,"2,468",Cash,Bangalore,Offline,,,,,
1313,March-2024,02-03-2024,C358,Headphones,Electronics,"3,429",4,"13,716",15,2057.4,"11,658",UPI,Ahmedabad,Offline,,,,,
1314,May-2024,29-05-2024,C510,Desk Lamp,Furniture,"1,875",4,"7,500",0,0,"7,500",Debit Card,Mumbai,Online,,,,,
1315,March-2024,04-03-2024,C773,Printer,Electronics,"7,681",5,"38,405",0,0,"38,405",Cash,Pune,Offline,,,,,
1316,January-2024,28-01-2024,C110,Smartphone,Electronics,"29,059",2,"58,118",5,2905.9,"55,212",Cash,Pune,Offline,,,,,
1317,April-2024,28-04-2024,C890,Notebook,Stationery,948,5,"4,740",5,237,"4,503",Debit Card,Delhi,Offline,,,,,
1318,January-2024,27-01-2024,C402,Tablet,Electronics,"21,770",1,"21,770",0,0,"21,770",Credit Card,Pune,Offline,,,,,
1319,March-2024,28-03-2024,C566,Monitor,Electronics,"12,134",4,"48,536",10,4853.6,"43,682",Cash,Mumbai,Offline,,,,,
1320,June-2024,27-06-2024,C563,Printer,Electronics,"7,275",3,"21,825",0,0,"21,825",UPI,Delhi,Offline,,,,,
1321,June-2024,14-06-2024,C211,Headphones,Electronics,"4,308",2,"8,616",5,430.8,"8,185",Credit Card,Pune,Offline,,,,,
1322,April-2024,28-04-2024,C337,Tablet,Electronics,"20,579",2,"41,158",5,2057.9,"39,100",Cash,Kolkata,Online,,,,,
1323,June-2024,06-06-2024,C302,Office Chair,Furniture,"7,425",4,"29,700",15,4455,"25,245",UPI,Hyderabad,Online,,,,,
1324,March-2024,12-03-2024,C870,Smartphone,Electronics,"30,364",1,"30,364",5,1518.2,"28,845",Debit Card,Pune,Online,,,,,
1325,April-2024,27-04-2024,C216,Keyboard,Electronics,"2,247",4,"8,988",10,898.8,"8,089",Cash,Kolkata,Online,,,,,
1326,March-2024,30-03-2024,C460,Office Chair,Furniture,"7,528",2,"15,056",10,1505.6,"13,550",UPI,Bangalore,Offline,,,,,
1327,January-2024,31-01-2024,C344,Keyboard,Electronics,-21,2,-42,10,-4.2,-37,Credit Card,Kolkata,Offline,,,,,
1328,June-2024,01-06-2024,C241,Notebook,Stationery,-309,4,"-1,236",5,-61.8,"-1,174",Cash,Bangalore,Online,,,,,
1329,May-2024,05-05-2024,C395,Headphones,Electronics,"1,266",3,"3,798",15,569.7,"3,228",UPI,Pune,Online,,,,,
1330,May-2024,04-05-2024,C239,Monitor,Electronics,"13,339",4,"53,356",15,8003.4,"45,352",Cash,Ahmedabad,Offline,,,,,
1331,April-2024,23-04-2024,C600,Headphones,Electronics,838,5,"4,190",0,0,"4,190",Credit Card,Chennai,Online,,,,,
1332,March-2024,11-03-2024,C330,Desk Lamp,Furniture,982,2,"1,964",15,294.6,"1,669",Cash,Mumbai,Online,,,,,
1333,March-2024,09-03-2024,C893,Desk Lamp,Furniture,"3,172",3,"9,516",0,0,"9,516",Cash,Hyderabad,Offline,,,,,
1334,January-2024,27-01-2024,C853,Monitor,Electronics,"11,219",1,"11,219",15,1682.85,"9,536",Debit Card,Pune,Online,,,,,
1335,April-2024,22-04-2024,C986,Smartphone,Electronics,"31,176",2,"62,352",5,3117.6,"59,234",Debit Card,Kolkata,Online,,,,,
1336,June-2024,06-06-2024,C242,Monitor,Electronics,"13,332",2,"26,664",0,0,"26,664",Debit Card,Chennai,Online,,,,,
1337,March-2024,23-03-2024,C820,Keyboard,Electronics,685,5,"3,425",10,342.5,"3,082",UPI,Bangalore,Offline,,,,,
1338,January-2024,16-01-2024,C383,Headphones,Electronics,"3,373",2,"6,746",5,337.3,"6,408",Credit Card,Pune,Online,,,,,
1339,June-2024,22-06-2024,C502,Office Chair,Furniture,"5,582",5,"27,910",10,2791,"25,119",Cash,Kolkata,Offline,,,,,
1340,January-2024,20-01-2024,C748,Smartphone,Electronics,"29,650",5,"1,48,250",10,14825,"1,33,425",Debit Card,Ahmedabad,Offline,,,,,
1341,March-2024,24-03-2024,C695,Laptop,Electronics,"56,559",1,"56,559",15,8483.85,"48,075",Debit Card,Mumbai,Offline,,,,,
1342,February-2024,25-02-2024,C539,Monitor,Electronics,"12,026",3,"36,078",10,3607.8,"32,470",Debit Card,Pune,Online,,,,,
1343,May-2024,24-05-2024,C972,Office Chair,Furniture,"8,228",3,"24,684",0,0,"24,684",UPI,Mumbai,Offline,,,,,
1344,January-2024,05-01-2024,C227,Headphones,Electronics,"2,307",4,"9,228",0,0,"9,228",Cash,Hyderabad,Online,,,,,
1345,June-2024,15-06-2024,C409,Headphones,Electronics,"4,081",3,"12,243",0,0,"12,243",Debit Card,Chennai,Online,,,,,
1346,April-2024,05-04-2024,C780,Headphones,Electronics,712,4,"2,848",10,284.8,"2,563",Credit Card,Kolkata,Online,,,,,
1347,June-2024,29-06-2024,C197,Laptop,Electronics,"53,874",4,"2,15,496",0,0,"2,15,496",Credit Card,Hyderabad,Offline,,,,,
1348,January-2024,03-01-2024,C108,Printer,Electronics,"10,346",1,"10,346",15,1551.9,"8,794",Credit Card,Ahmedabad,Online,,,,,
1349,February-2024,28-02-2024,C492,Smartphone,Electronics,"30,993",1,"30,993",0,0,"30,993",Debit Card,Pune,Offline,,,,,
1350,February-2024,05-02-2024,C491,Headphones,Electronics,"3,127",2,"6,254",0,0,"6,254",UPI,Bangalore,Offline,,,,,
1351,March-2024,30-03-2024,C839,Monitor,Electronics,"12,572",2,"25,144",15,3771.6,"21,372",Cash,Hyderabad,Online,,,,,
1352,January-2024,26-01-2024,C243,Smartphone,Electronics,"30,414",4,"1,21,656",10,12165.6,"1,09,490",Cash,Pune,Online,,,,,
1353,March-2024,04-03-2024,C383,Smartphone,Electronics,"29,016",5,"1,45,080",10,14508,"1,30,572",UPI,Chennai,Online,,,,,
1354,May-2024,12-05-2024,C721,Desk Lamp,Furniture,572,4,"2,288",10,228.8,"2,059",UPI,Hyderabad,Offline,,,,,
1355,April-2024,08-04-2024,C215,Monitor,Electronics,"12,046",5,"60,230",0,0,"60,230",UPI,Pune,Offline,,,,,
1356,February-2024,03-02-2024,C496,Notebook,Stationery,-157,3,-471,5,-23.55,-447,Cash,Mumbai,Online,,,,,
1357,May-2024,30-05-2024,C169,Laptop,Electronics,"54,073",2,"1,08,146",0,0,"1,08,146",UPI,Kolkata,Offline,,,,,
1358,June-2024,09-06-2024,C829,Desk Lamp,Furniture,"2,942",4,"11,768",15,1765.2,"10,002",Cash,Mumbai,Online,,,,,
1359,March-2024,12-03-2024,C185,Keyboard,Electronics,-177,5,-885,5,-44.25,-840,Credit Card,Pune,Offline,,,,,
1360,May-2024,30-05-2024,C749,Smartphone,Electronics,"29,270",4,"1,17,080",5,5854,"1,11,226",UPI,Hyderabad,Online,,,,,
1361,April-2024,21-04-2024,C218,Office Chair,Furniture,"7,507",5,"37,535",0,0,"37,535",Debit Card,Bangalore,Online,,,,,
1362,January-2024,04-01-2024,C824,Headphones,Electronics,"3,373",1,"3,373",5,168.65,"3,204",Cash,Pune,Offline,,,,,
1363,February-2024,12-02-2024,C480,Headphones,Electronics,"3,571",3,"10,713",0,0,"10,713",UPI,Pune,Offline,,,,,
1364,March-2024,10-03-2024,C636,Smartphone,Electronics,"29,077",5,"1,45,385",0,0,"1,45,385",Cash,Ahmedabad,Offline,,,,,
1365,January-2024,15-01-2024,C611,Notebook,Stationery,"-1,197",3,"-3,591",5,-179.55,"-3,411",Debit Card,Mumbai,Online,,,,,
1366,February-2024,28-02-2024,C858,Desk Lamp,Furniture,-190,1,-190,0,0,-190,Credit Card,Delhi,Offline,,,,,
1367,April-2024,03-04-2024,C492,Headphones,Electronics,"1,233",1,"1,233",15,184.95,"1,048",Credit Card,Pune,Online,,,,,
1368,April-2024,16-04-2024,C837,Printer,Electronics,"8,111",1,"8,111",10,811.1,"7,299",UPI,Delhi,Online,,,,,
1369,February-2024,27-02-2024,C923,Desk Lamp,Furniture,-12,4,-48,0,0,-48,Cash,Chennai,Offline,,,,,
1370,March-2024,24-03-2024,C188,Desk Lamp,Furniture,"1,670",1,"1,670",10,167,"1,503",Credit Card,Chennai,Offline,,,,,
1371,June-2024,08-06-2024,C348,Office Chair,Furniture,"6,508",5,"32,540",15,4881,"27,659",Credit Card,Hyderabad,Online,,,,,
1372,January-2024,02-01-2024,C519,Laptop,Electronics,"53,954",5,"2,69,770",10,26977,"2,42,793",UPI,Pune,Online,,,,,
1373,June-2024,17-06-2024,C485,Keyboard,Electronics,-75,2,-150,5,-7.5,-142,Cash,Ahmedabad,Online,,,,,
1374,February-2024,06-02-2024,C828,Keyboard,Electronics,-119,1,-119,5,-5.95,-113,Cash,Pune,Offline,,,,,
1375,January-2024,22-01-2024,C694,Smartphone,Electronics,"30,070",2,"60,140",15,9021,"51,119",UPI,Delhi,Offline,,,,,
1376,June-2024,18-06-2024,C233,Monitor,Electronics,"11,194",3,"33,582",10,3358.2,"30,223",Cash,Pune,Offline,,,,,
1377,April-2024,25-04-2024,C378,Monitor,Electronics,"10,305",2,"20,610",5,1030.5,"19,579",UPI,Bangalore,Online,,,,,
1378,February-2024,12-02-2024,C560,Office Chair,Furniture,"6,286",4,"25,144",0,0,"25,144",Debit Card,Hyderabad,Offline,,,,,
1379,March-2024,19-03-2024,C574,Keyboard,Electronics,"2,991",1,"2,991",0,0,"2,991",Credit Card,Chennai,Online,,,,,
1380,February-2024,25-02-2024,C955,Printer,Electronics,"7,607",1,"7,607",5,380.35,"7,226",Debit Card,Kolkata,Online,,,,,
1381,June-2024,22-06-2024,C406,Keyboard,Electronics,"2,859",2,"5,718",0,0,"5,718",Cash,Ahmedabad,Online,,,,,
1382,January-2024,25-01-2024,C573,Smartphone,Electronics,"31,292",2,"62,584",0,0,"62,584",UPI,Delhi,Online,,,,,
1383,February-2024,03-02-2024,C302,Tablet,Electronics,"19,524",1,"19,524",10,1952.4,"17,571",UPI,Delhi,Online,,,,,
1384,February-2024,20-02-2024,C761,Office Chair,Furniture,"8,314",2,"16,628",0,0,"16,628",Debit Card,Mumbai,Online,,,,,
1385,April-2024,28-04-2024,C151,Headphones,Electronics,"4,285",5,"21,425",15,3213.75,"18,211",Cash,Ahmedabad,Online,,,,,
1386,April-2024,07-04-2024,C799,Tablet,Electronics,"18,707",3,"56,121",5,2806.05,"53,314",Credit Card,Chennai,Offline,,,,,
